style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Impressionism,26474.jpg,train_and_test,FALSE,"Yerres, Colonnade of the Casin",wikiart,78796,1046,746,landscape,c.1870,Gustave Caillebotte
Romanticism,25727.jpg,train_and_test,TRUE,St. Paul's Cathedral in New York,wikiart,176593,762,1024,cityscape,c.1812,Pavel Svinyin
Romanticism,83962.jpg,train_and_test,TRUE,The New City Hall,wikiart,161923,762,1024,cityscape,c.1812,Pavel Svinyin
Romanticism,3846.jpg,train_only,TRUE,Satire of Suicide from Love,wikiart,230488,1024,762,caricature,c.1839,Leonardo Alenza
Impressionism,88536.jpg,train_and_test,FALSE,View of Fiesole,wikiart,374532,768,1016,landscape,1907,William Merritt Chase
Romanticism,21869.jpg,train_and_test,FALSE,The Upper Bridge over the Schuylkill,wikiart,162435,762,1024,cityscape,c.1812,Pavel Svinyin
Romanticism,41109.jpg,train_and_test,TRUE,Civita Castellana,wikipedia,204093,762,1024,landscape,1844,Edward Lear
Romanticism,92446.jpg,train_and_test,FALSE,A Bridge,wikiart,162435,762,1024,landscape,,Pavel Svinyin
Romanticism,84448.jpg,train_and_test,FALSE,"Tour d'Horloge, Rouen ",wikiart,418613,1024,762,cityscape,1829,David Cox
Realism,60343.jpg,train_and_test,FALSE,The Close of Day ,wikiart,126382,1024,762,genre painting,1865,Jules Breton
Impressionism,9091.jpg,train_and_test,TRUE,Fishing Boat,wikiart,180671,682,1144,genre painting,1880,Henri de Toulouse-Lautrec
Realism,52265.jpg,train_and_test,TRUE,Sketch for Maybelle ,wikipedia,239952,962,811,sketch and study,1898,Thomas Eakins
Romanticism,26235.jpg,train_and_test,TRUE,Sea,wikiart,62809,743,1050,marina,1864,Ivan Aivazovsky
Romanticism,38167.jpg,train_and_test,FALSE,Moonlit Night on the Crimea. Gurzuf,wikiart,122019,753,1036,landscape,1839,Ivan Aivazovsky
Impressionism,90903.jpg,train_and_test,TRUE,Champs Elysees,wikiart,1174231,750,1040,cityscape,,Antoine Blanchard
Impressionism,32839.jpg,train_and_test,TRUE,Spring ,wikiart,186025,780,1000,landscape,1915,Konstantin Korovin
Realism,52127.jpg,train_only,TRUE,Lady On A Pink Divan,wikiart,1212098,780,1000,genre painting,1877,Julius LeBlanc Stewart
Impressionism,11099.jpg,train_and_test,TRUE,Young Thomas And His Mother,wikiart,1137955,1000,780,genre painting,1893,Mary Cassatt
Impressionism,5470.jpg,train_and_test,TRUE,Barn ,wikiart,217711,780,1000,landscape,1900,Konstantin Korovin
Romanticism,80740.jpg,train_and_test,FALSE,Abelard and Heloise,wikiart,216735,1000,780,animal painting,,Gabriel von Max
Romanticism,78018.jpg,train_and_test,TRUE,Portrait of P. V. Basin,wikiart,260017,1000,780,portrait,1830,Karl Bryullov
Impressionism,11202.jpg,train_and_test,TRUE,Porte St. Denis,wikiart,885553,750,1040,cityscape,,Antoine Blanchard
Impressionism,58981.jpg,train_and_test,TRUE,Place de la Concorde,wikiart,863039,750,1040,cityscape,,Antoine Blanchard
Impressionism,30252.jpg,train_and_test,TRUE,Café de la Paix Opera,wikiart,983907,750,1040,cityscape,,Antoine Blanchard
Romanticism,102113.jpg,train_and_test,TRUE,Ships at anchor,wikiart,87504,780,1000,landscape,1851,Ivan Aivazovsky
Romanticism,82267.jpg,train_and_test,TRUE,Female Portrait,wikiart,148239,1000,780,portrait,c.1880,Konstantin Makovsky
Impressionism,66207.jpg,train_and_test,TRUE,Arc de Triomphe,wikiart,769947,750,1040,cityscape,,Antoine Blanchard
Romanticism,71767.jpg,train_and_test,FALSE,Yseult,wikiart,304238,780,1000,literary painting,,Frank Dicksee
Romanticism,40578.jpg,train_and_test,FALSE,Genre Scene,wikiart,172700,1000,780,genre painting,,Konstantin Makovsky
Impressionism,10993.jpg,train_and_test,TRUE,"Les Grands Boulevards, Sous la Neige",wikiart,622383,750,1040,cityscape,,Antoine Blanchard
Romanticism,54592.jpg,train_and_test,TRUE,Head of the Girl,wikiart,181014,1000,780,portrait,1889,Konstantin Makovsky
Impressionism,40439.jpg,train_and_test,TRUE,Theatre du Chatelet,wikiart,1549395,750,1040,cityscape,,Antoine Blanchard
Realism,81438.jpg,train_and_test,TRUE,The Young Bride,wikiart,850743,1000,780,portrait,1875,Mary Cassatt
Impressionism,9494.jpg,train_and_test,TRUE,Café de la Paix,wikiart,853438,750,1040,cityscape,,Antoine Blanchard
Realism,85951.jpg,train_and_test,FALSE,High waters,wikiart,85198,780,1000,landscape,1895,Isaac Levitan
Realism,100715.jpg,train_and_test,TRUE,Portrait of a Woman (E.D. Botkina),wikiart,141727,1000,780,portrait,1881,Ilya Repin
Realism,61480.jpg,train_and_test,TRUE,Portrait of Ivan Morozov,wikiart,111753,780,1000,portrait,1910,Valentin Serov
Realism,59515.jpg,train_and_test,TRUE,Portrait of sculptor Mark Matveevich Antokolski,wikiart,135208,1000,780,portrait,1866,Ilya Repin
Realism,38590.jpg,train_and_test,TRUE,Teatime,wikiart,190702,780,1000,genre painting,1913,Boris Kustodiev
Realism,58540.jpg,train_and_test,TRUE,Archbishop William Henry Elder,wikipedia,81839,1077,724,portrait,1903,Thomas Eakins
Impressionism,72744.jpg,train_and_test,TRUE,Violets for Perfume,wikiart,145895,944,826,genre painting,1913,Henry Herbert La Thangue
Impressionism,99282.jpg,train_and_test,TRUE,The Beach at Trouville,wikiart,167114,690,1130,genre painting,,Eugene Boudin
Impressionism,66496.jpg,train_and_test,TRUE,The Mission,wikiart,461300,768,1015,landscape,,Benjamin Brown
Romanticism,66586.jpg,train_and_test,TRUE,Head Study of Maria Zambaco (The Wine of Circe),wikiart,1092717,898,868,sketch and study,,Edward Burne-Jones
Romanticism,75237.jpg,train_and_test,TRUE,Arrival at Cairo of Prisoners of Minich,wikiart,305787,1031,756,illustration,,Gustave Dore
Impressionism,50886.jpg,train_only,TRUE,On the Terrace at Sèvres,wikiart,409986,767,1016,genre painting,1880,Marie Bracquemond
Romanticism,91805.jpg,train_and_test,TRUE,Colonel Jonathan Williams ,wikiart,260387,1024,761,portrait,1815,Thomas Sully
Realism,100452.jpg,train_and_test,FALSE,Vista de Mitla ,wikiart,589896,761,1024,landscape,1888,Jose Maria Velasco
Impressionism,19872.jpg,train_and_test,TRUE,Porte St. Denis,wikiart,536598,750,1039,cityscape,,Antoine Blanchard
Impressionism,87719.jpg,train_and_test,FALSE,"Moulin Rouge, a pigalle sous la neige",wikiart,854768,750,1039,cityscape,,Antoine Blanchard
Impressionism,43986.jpg,train_and_test,TRUE,Promenade by the Sea,wikiart,176471,740,1053,genre painting,c.1860,Edgar Degas
Realism,88786.jpg,train_only,TRUE,A Portrait of Madame Cheng. ,wikiart,116098,974,800,portrait,1941,Xu Beihong
Impressionism,17589.jpg,train_only,TRUE,The Rag Pickers ,wikiart,893873,815,956,cityscape,1921,Robert Spencer
Impressionism,60129.jpg,train_and_test,TRUE,Walnut Tree in a Thomery Field,wikiart,947068,791,985,landscape,1880,Alfred Sisley
Romanticism,102912.jpg,train_and_test,TRUE,Fishermen off the Coast of Labrador ,wikiart,148001,671,1161,marina,1863,William Bradford
Impressionism,67779.jpg,train_and_test,TRUE,Last Hour of the Day,wikiart,149934,763,1021,landscape,1916,T. C. Steele
Romanticism,76337.jpg,train_and_test,TRUE,Two Thousand Years Ago,wikiart,946514,678,1149,genre painting,1878,John Atkinson Grimshaw
Impressionism,43462.jpg,train_only,TRUE,Street in Paris,wikiart,136661,1000,779,cityscape,1932,Rudolf Schweitzer-Cumpana
Realism,43444.jpg,train_and_test,TRUE,End of Leave,wikiart,117990,779,1000,genre painting,1898,Octav Bancila
Realism,29680.jpg,train_and_test,TRUE,White Lilac,wikiart,115819,1000,779,flower painting,1895,Isaac Levitan
Romanticism,6469.jpg,train_and_test,TRUE,Portrait of U. M. Smirnova,wikiart,299082,1000,779,portrait,1840,Karl Bryullov
Realism,76149.jpg,train_and_test,TRUE,At Volga,wikiart,92092,1000,779,sketch and study,c.1885,Isaac Levitan
Romanticism,14822.jpg,train_and_test,TRUE,Siege of Pskov by Polish King Stefan Batory in 1581,wikiart,143570,779,1000,history painting,1837,Karl Bryullov
Realism,90978.jpg,train_and_test,TRUE,Church and bell tower in Chuguyev,wikiart,142436,779,1000,cityscape,1880,Ilya Repin
Romanticism,14813.jpg,train_and_test,TRUE,Passion,wikiart,296295,779,1000,portrait,1892,Frank Dicksee
Realism,66665.jpg,train_and_test,TRUE,Spring Day,wikiart,406638,1000,779,landscape,1955,Pyotr Konchalovsky
Realism,37768.jpg,train_and_test,TRUE,Gare Regulatrice ,wikiart,402605,779,1000,illustration,1916,Theophile Steinlen
Realism,87181.jpg,train_and_test,TRUE,Peasant,wikiart,298196,779,1000,portrait,,Nikolay Bogdanov-Belsky
Realism,24373.jpg,train_and_test,FALSE,About nightfall. Grove.,wikiart,164249,1000,779,landscape,,Isaac Levitan
Realism,49817.jpg,train_and_test,TRUE,Portrait of V.K. Menk,wikiart,150724,1000,779,portrait,1884,Ilya Repin
Impressionism,10948.jpg,train_and_test,TRUE,Actress Hope Komarovskaya ,wikiart,192661,1000,779,portrait,1919,Konstantin Korovin
Realism,95613.jpg,train_and_test,FALSE,"Ivan Petrov, a Peasant from Vladimir Province",wikiart,115716,1000,779,portrait,1883,Viktor Vasnetsov
Impressionism,63703.jpg,train_only,TRUE,Rotterdam Port,wikiart,144609,779,1000,marina,1928,Nicolae Vermont
Realism,36202.jpg,train_and_test,FALSE,Birch Grove,wikipedia,266986,1000,779,landscape,1878,Ivan Shishkin
Realism,48911.jpg,train_and_test,TRUE,The Mandolin Player,wikiart,877398,1000,779,portrait,c.1872,Mary Cassatt
Realism,11.jpg,train_and_test,TRUE,Yard at winter,wikiart,160237,779,1000,cityscape,c.1904,Mikhail Vrubel
Romanticism,77233.jpg,train_and_test,TRUE,On the roads,wikiart,122560,779,1000,landscape,1874,Ivan Aivazovsky
Realism,5046.jpg,train_and_test,FALSE,A Summer Landscape With Figures On A Path,wikiart,275176,779,1000,landscape,,Johan Hendrik Weissenbruch
Romanticism,58016.jpg,train_and_test,TRUE,Arab Boy,wikiart,217991,1000,779,portrait,1876,Konstantin Makovsky
Realism,91242.jpg,train_and_test,FALSE,"Heads, Hands, and Figure (also known as Studies for Gassed)",wikiart,145652,779,1000,sketch and study,1918,John Singer Sargent
Impressionism,65519.jpg,train_and_test,TRUE,"Roses, fruit, wine ",wikiart,190508,1000,779,still life,1912,Konstantin Korovin
Realism,40320.jpg,train_only,TRUE,"We Were Three Days Taking Out Even What Gold And Gems We Could Loan On Ourselves And Our Beasts, The Treasure Of Three Queens' Pardons",wikiart,296809,779,1000,illustration,,N.C. Wyeth
Realism,67122.jpg,train_and_test,TRUE,The tops of the pines,wikiart,255189,779,1000,sketch and study,,Ivan Shishkin
Impressionism,54183.jpg,train_and_test,TRUE,A bouquet of paper roses ,wikiart,148588,1000,779,flower painting,1912,Konstantin Korovin
Realism,79662.jpg,train_and_test,FALSE,Boatsman,wikiart,154365,779,1000,sketch and study,1912,Vasily Surikov
Impressionism,31047.jpg,train_and_test,TRUE,Woman with Loose Red Hair,wikiart,197637,1070,728,genre painting,,Edgar Degas
Impressionism,39235.jpg,train_and_test,TRUE,"Deauville, Sunset on the Beach",wikiart,182436,693,1124,marina,1893,Eugene Boudin
Impressionism,7608.jpg,train_and_test,FALSE,Reading with Green Umbrella,wikiart,151985,703,1108,genre painting,1873,Berthe Morisot
Impressionism,18330.jpg,train_and_test,TRUE,Sketch Figures on Beach (also known as Early Beach),wikiart,794695,926,841,genre painting,c.1897,Maurice Prendergast
Realism,39045.jpg,train_and_test,TRUE,"Fisherwoman, Douarnenez ",wikiart,290152,1014,768,portrait,1870,Jules Breton
Realism,101767.jpg,train_and_test,TRUE,Still life,wikiart,431087,768,1014,still life,1930,Nikolay Bogdanov-Belsky
Romanticism,46157.jpg,train_and_test,TRUE,Meat's Not Meat Till It's in the Pan ,wikiart,151399,719,1083,genre painting,1915,Charles M. Russell
Impressionism,16374.jpg,train_and_test,TRUE,Portrait of Alexander J. Cassat and His Son Robert Kelso Cassatt,wikiart,190041,977,797,portrait,1885,Mary Cassatt
Realism,87728.jpg,train_and_test,TRUE,"Study to ""Dead Christ with Angels""",wikiart,268003,960,811,religious painting,1864,Edouard Manet
Impressionism,37467.jpg,train_only,TRUE,Lady in the loge,wikipedia,352341,1023,761,portrait,1920,Lesser Ury
Impressionism,68005.jpg,train_and_test,TRUE,Place de la Republic,wikiart,1043627,750,1038,cityscape,,Antoine Blanchard
Impressionism,46522.jpg,train_and_test,TRUE,Champs Elysees,wikiart,1260471,750,1038,cityscape,,Antoine Blanchard
Impressionism,55820.jpg,train_and_test,TRUE,The Bridge,wikiart,249624,707,1101,genre painting,1883,View of the Seine
Impressionism,86043.jpg,train_and_test,TRUE,Elsie Cassatt Holding a Big Dog,wikiart,187108,968,804,portrait,c.1880,Mary Cassatt
Realism,49417.jpg,train_and_test,TRUE,The Last Day of a Condemned Man,wikiart,113773,766,1016,genre painting,1872,Mihaly Munkacsy
Realism,69722.jpg,train_and_test,TRUE,Still life,wikiart,451834,760,1024,still life,1923,Ilya Mashkov
Realism,61548.jpg,test_only,FALSE,Flock of sheep with shepherd in the snow,wikipedia,194247,608,1280,pastorale,,Anton Mauve
Impressionism,89452.jpg,train_and_test,TRUE,El estanue de watercolor,wikiart,254727,760,1024,landscape,1883,Carl Larsson
Realism,24169.jpg,train_and_test,TRUE,Marchand D'Crayon ,wikiart,146388,1024,760,sketch and study,,Theophile Steinlen
Realism,68079.jpg,train_and_test,TRUE,Valle de México desde el cerro de Tepeyac ,wikiart,616346,760,1024,landscape,1878,Jose Maria Velasco
Realism,79288.jpg,test_only,FALSE,At the beer garden,wikipedia,198877,760,1024,genre painting,1883,Adolph Menzel
Romanticism,74057.jpg,train_and_test,TRUE,"The Festival of the Opening of the Vintage, Macon ",wikiart,140597,703,1107,landscape,1803,William Turner
Impressionism,4995.jpg,train_and_test,TRUE,Frozen In Ship,wikiart,254047,712,1093,genre painting,,Cornelis Vreedenburgh
Realism,89666.jpg,train_and_test,TRUE,Portrait of Miss Lina Kyburz,wikiart,486709,1050,741,portrait,,Ferdinand Hodler
Impressionism,371.jpg,train_only,TRUE,Springtime,wikiart,199408,778,1000,landscape,1930,Samuel Mutzner
Realism,92025.jpg,train_and_test,FALSE,Entering The Village,wikiart,171925,778,1000,landscape,,Charles-Francois Daubigny
Impressionism,58667.jpg,train_and_test,TRUE,Still life ,wikiart,168963,1000,778,still life,1912,Konstantin Korovin
Realism,89924.jpg,train_and_test,TRUE,Portrait of the historian and archaeologist Ivan Egorovich Zabelin,wikiart,144869,1000,778,portrait,1877,Ilya Repin
Realism,60914.jpg,train_and_test,TRUE,The End of Winter. Noon. Ligachevo,wikiart,338423,778,1000,genre painting,1929,Konstantin Yuon
Realism,93887.jpg,train_and_test,TRUE,Portrait of young lady,wikiart,213015,1000,778,portrait,1906,Vasily Surikov
Realism,14267.jpg,train_and_test,TRUE,Portrait of A. A. Borisov,wikiart,99853,1000,778,portrait,1869,Vasily Perov
Realism,86054.jpg,train_and_test,TRUE,Portrait B.A.Gorin-Goryainov,wikiart,113974,1000,778,portrait,1926,Boris Kustodiev
Romanticism,92027.jpg,train_and_test,TRUE,Mountain lake,wikiart,604607,778,1000,landscape,1852,Lev Lagorio
Romanticism,43572.jpg,train_and_test,TRUE,Portrait of P. A. Chikhachev,wikiart,351473,778,1000,portrait,1835,Karl Bryullov
Realism,92084.jpg,train_and_test,TRUE,Flowers and Seashells in a Mountain Landscape,wikiart,373203,1000,778,flower painting,c.1951,David Burliuk
Realism,95529.jpg,train_and_test,TRUE,Portrait of the Boy,wikipedia,150851,1000,778,portrait,1874,Konstantin Makovsky
Romanticism,21253.jpg,train_and_test,FALSE,Italian Midday,wikiart,149723,1000,778,portrait,1827,Karl Bryullov
Realism,60874.jpg,train_and_test,TRUE,Wet Meadow 1. Study,wikiart,191393,778,1000,landscape,1872,Fyodor Vasilyev
Realism,64622.jpg,train_and_test,TRUE,Forest,wikiart,351464,1000,778,landscape,1869,Ivan Shishkin
Romanticism,32838.jpg,train_and_test,TRUE,Fees for the crown,wikiart,168457,778,1000,genre painting,1856,Fyodor Bronnikov
Realism,5048.jpg,train_and_test,TRUE,Portrait of V. Gudovich,wikiart,153995,1000,778,portrait,1913,Ilya Repin
Realism,12951.jpg,train_and_test,FALSE,Bauernstube mit grünem Ofen ,wikiart,192674,768,1013,interior,1883,Albert Anker
Romanticism,99659.jpg,train_and_test,TRUE,"The Wyndcliff, River Wye",wikiart,282616,768,1013,landscape,1842,David Cox
Impressionism,88645.jpg,train_and_test,TRUE,Alupka. Resort Park,wikiart,318356,802,970,landscape,c.1920,Ilya Mashkov
Impressionism,88029.jpg,train_and_test,TRUE,The Blue Dress,wikiart,245726,1088,715,portrait,c.1871,James McNeill Whistler
Impressionism,64045.jpg,train_and_test,TRUE,Place de la Republique,wikiart,1111759,750,1037,cityscape,,Antoine Blanchard
Impressionism,34212.jpg,train_and_test,FALSE,"Theatre du Gymnase, Boulevard Bonne Nouvelle",wikiart,877220,750,1037,cityscape,,Antoine Blanchard
Realism,18442.jpg,train_and_test,TRUE,The Fair Maid of Gascony (The Blond Gascon),wikiart,194564,1030,755,portrait,1850,Camille Corot
Impressionism,64507.jpg,train_and_test,TRUE,"The North Gorge, Appledore, Isles of Shoals",wikipedia,832077,1048,742,marina,1912,Childe Hassam
Romanticism,442.jpg,train_and_test,TRUE,Watching for Wagons ,wikiart,144932,718,1083,genre painting,1917,Charles M. Russell
Realism,39119.jpg,train_and_test,FALSE,Camp Fire,wikiart,131021,703,1106,genre painting,,Winslow Homer
Impressionism,605.jpg,train_and_test,FALSE,Countryside near Moret,wikiart,161620,760,1023,landscape,1885,Alfred Sisley
Impressionism,8897.jpg,train_and_test,TRUE,Sluice Of Woerdense Verlaat,wikiart,372829,708,1098,cityscape,,Cornelis Vreedenburgh
Romanticism,39439.jpg,train_and_test,TRUE,The Death of Ophelia,wikiart,181216,754,1031,literary painting,1843,Eugene Delacroix
Impressionism,81569.jpg,train_only,TRUE,At the Tribune during the race,wikiart,133544,1194,651,genre painting,1884,Giuseppe de Nittis
Impressionism,32024.jpg,train_and_test,TRUE,A Street Scene,wikiart,130507,759,1024,genre painting,,Thomas Eakins
Impressionism,3410.jpg,train_and_test,FALSE,Porträt des Tierarztes Dr. Reindl in der Laube,wikipedia,226608,1024,759,portrait,1890,Wilhelm Leibl
Romanticism,95646.jpg,train_only,TRUE,Napoleon Bonaparte leading his troops over the bridge of Arcol,wikiart,152281,768,1012,battle painting,1826,Horace Vernet
Romanticism,5815.jpg,train_and_test,FALSE,Carson's Men ,wikiart,129404,715,1087,genre painting,1913,Charles M. Russell
Realism,4850.jpg,train_only,TRUE,A Supper Party,wikiart,65614,833,933,genre painting,1903,Julius LeBlanc Stewart
Impressionism,52997.jpg,train_and_test,TRUE,"Sentier de la Mi Cote, Louveciennes",wikiart,202913,802,969,landscape,1873,Alfred Sisley
Realism,42565.jpg,train_and_test,TRUE,Mrs. Henry Marquand,wikiart,74250,1093,711,portrait,1887,John Singer Sargent
Realism,71337.jpg,train_and_test,TRUE,Mullet and Fish,wikiart,152855,738,1053,still life,c.1873,Eugene Boudin
Impressionism,62887.jpg,train_and_test,TRUE,Near Faou,wikiart,136939,738,1053,landscape,c.1872,Eugene Boudin
Impressionism,37707.jpg,train_and_test,TRUE,Boats,wikiart,164676,912,852,marina,1875,Entry to the Medina in the Isle of Wight
Impressionism,45597.jpg,train_and_test,TRUE,Place de la Republic,wikiart,1008671,750,1036,cityscape,,Antoine Blanchard
Realism,37216.jpg,train_and_test,TRUE,Reclining Nude,wikipedia,148384,777,1000,nude painting (nu),,John Singer Sargent
Romanticism,30004.jpg,train_and_test,TRUE,Portrait Group Of The Artists Family,wikiart,168586,1000,777,portrait,,Edward Burne-Jones
