Percentages,filename,true classes,predicted classes,style,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist,Year
82.05,99406.jpg,0.0,1.0,Impressionism,The Siene at Vetheuil,wikiart,545521.0,1200.0,1487.0,landscape,1880,Claude Monet,1880
2.03,11259.jpg,0.0,0.0,Impressionism,Fairground in Sinaia,wikiart,187734.0,871.0,2048.0,genre painting,0,Nicolae Grigorescu,1870
28.68,77171.jpg,1.0,0.0,Romanticism,In the Time of Constantine,wikiart,172149.0,1877.0,950.0,portrait,1878,Sir Lawrence Alma-Tadema,1878
67.57,63361.jpg,0.0,1.0,Impressionism,Water Lilies,wikiart,479767.0,1114.0,1600.0,flower painting,1899,Claude Monet,1899
62.92,40024.jpg,0.0,1.0,Impressionism,"Wharf of Louvre, Paris",wikiart,1174889.0,1114.0,1600.0,cityscape,1867,Claude Monet,1867
62.46,66063.jpg,0.0,1.0,Impressionism,The Road to the Farm of Saint-Simeon,wikiart,568349.0,1114.0,1600.0,landscape,1867,Claude Monet,1867
7.11,39484.jpg,0.0,0.0,Impressionism,The Large Bathers,wikiart,720144.0,1088.0,1638.0,nude painting (nu),1887,Pierre-Auguste Renoir,1887
3.89,46501.jpg,0.0,0.0,Impressionism,The Farm on the Estate,wikiart,237921.0,1160.0,1536.0,landscape,1923.0,Andre Dunoyer de Segonzac,1923
99.09,66055.jpg,0.0,1.0,Impressionism,"Grey weather at Pipervika, Akershus",wikiart,692387.0,1113.0,1600.0,marina,1922.0,Karl Edvard Diriks,1922
52.33,76503.jpg,0.0,1.0,Impressionism,The Banks of the Seine at Port-Villez,wikiart,623038.0,1200.0,1484.0,landscape,1885,Claude Monet,1885
9.15,79711.jpg,0.0,0.0,Impressionism,Rocks at Belle-Ile,wikiart,1294868.0,1200.0,1484.0,landscape,1886,Claude Monet,1886
34.9,88854.jpg,0.0,0.0,Impressionism,The Sea Seen from the Cliffs of Fecamp,wikiart,541378.0,1200.0,1483.0,landscape,1881,Claude Monet,1881
59.6,10243.jpg,0.0,1.0,Impressionism,Claude Monet Reading,wikiart,515101.0,1461.0,1218.0,portrait,1872,Pierre-Auguste Renoir,1872
8.3,32490.jpg,1.0,0.0,Romanticism,"In the Road to Santa Maria de’Monti, near Naples. Morning ",wikiart,252599.0,1158.0,1536.0,landscape,1781.0,Thomas Jones,1781
57.27,49696.jpg,1.0,1.0,Romanticism,A Windy Day ,wikiart,267069.0,1158.0,1536.0,cloudscape,1850.0,David Cox,1850
58.86,84273.jpg,0.0,1.0,Impressionism,Field of Yellow Irises at Giverny,wikiart,748213.0,889.0,2000.0,landscape,1887,Claude Monet,1887
30.45,40858.jpg,0.0,0.0,Impressionism,Waterloo Bridge,wikiart,483574.0,1111.0,1600.0,cityscape,1901,Claude Monet,1901
8.54,82292.jpg,1.0,0.0,Romanticism,A Railway Engine,wikiart,181909.0,1167.0,1522.0,landscape,0,David Cox,1870
77.67,10665.jpg,0.0,1.0,Impressionism,The Old Tree at the Confluence,wikiart,2127506.0,1110.0,1600.0,landscape,1889,Claude Monet,1889
4.95,14722.jpg,0.0,0.0,Impressionism,Houses at Argenteuil,wikiart,2289757.0,1155.0,1537.0,cityscape,0,Claude Monet,1870
13.25,20847.jpg,0.0,0.0,Impressionism,"Port of Dieppe, Evening",wikiart,602306.0,1200.0,1479.0,cityscape,1882,Claude Monet,1882
94.54,81777.jpg,0.0,1.0,Impressionism,Water Lilies,wikiart,777888.0,1200.0,1478.0,flower painting,1919,Claude Monet,1919
23.14,38213.jpg,0.0,0.0,Impressionism,Flowering apple tree,wikiart,1129038.0,1600.0,1108.0,landscape,1907.0,Ivan Grohar,1907
24.9,54479.jpg,0.0,0.0,Impressionism,"Water Lilies, Pink",wikiart,422311.0,1200.0,1477.0,flower painting,1899,Claude Monet,1899
1.77,74723.jpg,1.0,0.0,Romanticism,Cup of Honey,wikiart,366794.0,1477.0,1200.0,portrait,c.1910,Konstantin Makovsky,1910
10.25,75004.jpg,0.0,0.0,Impressionism,In The Studio,wikiart,256552.0,1771.0,1000.0,genre painting,1884,William Merritt Chase,1884
87.23,47576.jpg,1.0,1.0,Romanticism,Vleeschhal and Grote Kerk in Haarlem,wikiart,383427.0,1456.0,1216.0,cityscape,0,Cornelis Springer,1870
38.11,34361.jpg,0.0,0.0,Impressionism,"The Seacoast of Pourville, Low Tide",wikiart,442265.0,1200.0,1475.0,marina,1882,Claude Monet,1882
83.25,64214.jpg,0.0,1.0,Impressionism,Customs House at Varengaville,wikiart,1476448.0,1106.0,1600.0,landscape,1897,Claude Monet,1897
42.59,45528.jpg,0.0,0.0,Impressionism,Rochefort's Escape,wikipedia,352353.0,1400.0,1264.0,marina,c.1881,Edouard Manet,1881
77.6,35886.jpg,1.0,1.0,Romanticism,The Bright Cloud ,wikiart,268944.0,1152.0,1536.0,genre painting,1834.0,Samuel Palmer,1834
15.47,38438.jpg,0.0,0.0,Impressionism,The Road in front of Saint-Simeon Farm in Winter,wikiart,795251.0,1200.0,1474.0,landscape,1867,Claude Monet,1867
3.81,88848.jpg,1.0,0.0,Romanticism,The Voyage of Life: Old Age (detail),wikiart,75260.0,1727.0,1024.0,cloudscape,0,Thomas Cole,1870
24.87,86955.jpg,1.0,0.0,Romanticism,Moorland Road ,wikiart,273247.0,1151.0,1536.0,landscape,1851.0,David Cox,1851
68.24,18969.jpg,1.0,1.0,Romanticism,"Volkov's Family. Group Portrait of M.S.Volkov, S.N.Volkova and S.M.Volkov-Manzei",wikiart,450690.0,1478.0,1196.0,portrait,c.1890,Konstantin Makovsky,1890
4.65,74516.jpg,0.0,0.0,Impressionism,The Sunken Road in the Cliff at Varangeville,wikiart,513222.0,1200.0,1473.0,landscape,1882,Claude Monet,1882
92.33,16166.jpg,0.0,1.0,Impressionism,"Bordighera, the House of Gardener",wikiart,593865.0,1200.0,1471.0,landscape,1884,Claude Monet,1884
32.87,73230.jpg,0.0,0.0,Impressionism,The Isle Grande-Jatte on the Siene,wikiart,647247.0,1200.0,1471.0,landscape,1878,Claude Monet,1878
30.27,85678.jpg,0.0,0.0,Impressionism,"Rouen Cathedral, the Portal and the Tower d`Allban on the Sun",wikiart,776180.0,1600.0,1103.0,cityscape,1894,Claude Monet,1894
33.77,91716.jpg,1.0,0.0,Romanticism,Equestrian portrait of Alexander I,wikiart,365219.0,1476.0,1195.0,portrait,1820,Orest Kiprensky,1820
2.82,5563.jpg,1.0,0.0,Romanticism,An Exedra,wikiart,168662.0,1048.0,1683.0,genre painting,1869,Sir Lawrence Alma-Tadema,1869
4.38,12016.jpg,0.0,0.0,Impressionism,Cart on the Snow Covered Road with Saint-Simeon Farm,wikiart,837912.0,1102.0,1600.0,landscape,1865,Claude Monet,1865
36.05,26815.jpg,0.0,0.0,Impressionism,The Seine at Bougival in the Evening,wikiart,2050132.0,1200.0,1469.0,landscape,0,Claude Monet,1870
18.66,4015.jpg,0.0,0.0,Impressionism,Ambroise Vollard,wikiart,538940.0,1518.0,1161.0,portrait,1908,Pierre-Auguste Renoir,1908
90.44,81383.jpg,1.0,1.0,Romanticism,"Foord Rd Mill, Folkestone",wikiart,1009589.0,1031.0,1708.0,landscape,1833,John Constable,1833
16.1,79470.jpg,0.0,0.0,Impressionism,Entrance to the Port of Honfleur,wikiart,491407.0,1200.0,1467.0,marina,1870,Claude Monet,1870
1.85,15227.jpg,0.0,0.0,Impressionism,Dieppe,wikiart,374899.0,1200.0,1465.0,cityscape,1882,Claude Monet,1882
22.88,7152.jpg,1.0,0.0,Romanticism,Actress Antonia Zarate,wikipedia,333495.0,1474.0,1192.0,portrait,c.1811,Francisco Goya,1811
17.07,82615.jpg,1.0,0.0,Romanticism,Landscape with fountain,wikiart,253655.0,1098.0,1600.0,landscape,1867,Paul Cezanne,1867
80.22,50448.jpg,0.0,1.0,Impressionism,"Zaandam, The Dike",wikiart,502864.0,1098.0,1600.0,cityscape,1874,Claude Monet,1874
23.06,20822.jpg,0.0,0.0,Impressionism,The Garden Gate at Vetheuil,wikiart,756873.0,1200.0,1464.0,landscape,1881,Claude Monet,1881
51.64,99337.jpg,1.0,1.0,Romanticism,Self-portrait,wikiart,712026.0,1467.0,1197.0,self-portrait,1809,Orest Kiprensky,1809
22.27,13989.jpg,1.0,0.0,Romanticism,Three Women Plucking Mandrakes,wikiart,440602.0,1097.0,1600.0,genre painting,0,Robert Bateman,1870
86.68,82579.jpg,0.0,1.0,Impressionism,Charing Cross Bridge,wikiart,453016.0,1200.0,1462.0,cityscape,1902,Claude Monet,1902
89.56,51143.jpg,0.0,1.0,Impressionism,Study for 'The Cathedral Tours',wikiart,500357.0,1520.0,1152.0,landscape,0,Guy Rose,1870
25.28,80214.jpg,0.0,0.0,Impressionism,"Rouen Cathedral, Sunlight Effect",wikiart,881930.0,1600.0,1094.0,cityscape,1894,Claude Monet,1894
3.36,89821.jpg,0.0,0.0,Impressionism,Spring (Study of Jeanne Demarsy),wikiart,425536.0,1600.0,1094.0,portrait,1882,Edouard Manet,1882
90.02,13434.jpg,0.0,1.0,Impressionism,Portrait Of A Lady,wikiart,194940.0,1750.0,1000.0,portrait,1890,William Merritt Chase,1890
47.46,89244.jpg,1.0,0.0,Romanticism,Crimean Tartars on the Sea Shore,wikiart,207157.0,1077.0,1624.0,landscape,1850,Ivan Aivazovsky,1850
79.26,95439.jpg,0.0,1.0,Impressionism,Coronel Francisco E. Contreras ,wikiart,487318.0,1577.0,1109.0,portrait,1880.0,Francisco Oller,1880
73.27,88905.jpg,0.0,1.0,Impressionism,Boulevard of Capucines,wikipedia,437880.0,1516.0,1153.0,cityscape,1874,Claude Monet,1874
1.71,16948.jpg,0.0,0.0,Impressionism,Valley of the Creuse (Grey Day) ,wikiart,1495561.0,1200.0,1456.0,landscape,1889,Claude Monet,1889
36.17,101901.jpg,0.0,0.0,Impressionism,The Swing (La Balançoire),wikiart,473576.0,1531.0,1141.0,genre painting,1876,Pierre-Auguste Renoir,1876
17.91,33199.jpg,1.0,0.0,Romanticism,"The Ruins of the Emperor Julian's Baths, Hôtel de Cluny, Paris",wikiart,277460.0,1536.0,1137.0,cityscape,1802.0,Thomas Girtin,1802
7.9,76852.jpg,0.0,0.0,Impressionism,Portrait of Miss Frances,wikiart,215805.0,1745.0,1000.0,portrait,1905,William Merritt Chase,1905
95.16,102327.jpg,0.0,1.0,Impressionism,Portrait of Helena Ivanovna Roerich ,wikiart,184833.0,1600.0,1090.0,portrait,1909.0,Valentin Serov,1909
11.45,25075.jpg,1.0,0.0,Romanticism,The Voyage of Life: Old Age,wikiart,201718.0,1090.0,1600.0,allegorical painting,1842,Thomas Cole,1842
10.48,76508.jpg,0.0,0.0,Impressionism,"Rouen Cathedral, The Portal and the Tour d'Albane at Dawn",wikiart,510798.0,1600.0,1089.0,cityscape,1894,Claude Monet,1894
26.8,90917.jpg,1.0,0.0,Romanticism,Bianca,wikiart,348057.0,1503.0,1159.0,portrait,0,William Holman Hunt,1870
8.78,99321.jpg,0.0,0.0,Impressionism,The Bridge at Argenteuil,wikiart,266503.0,1130.0,1541.0,landscape,c.1887,Gustave Caillebotte,1887
99.21,47089.jpg,1.0,1.0,Romanticism,Calais. Hôtel de Guise ,wikiart,260935.0,1138.0,1530.0,cityscape,1832.0,David Cox,1832
46.68,24731.jpg,0.0,0.0,Impressionism,Water Lilies,wikiart,700062.0,1600.0,1088.0,flower painting,1907,Claude Monet,1907
49.51,58924.jpg,1.0,0.0,Romanticism,"Norham Castle, Sunrise",wikipedia,111519.0,1133.0,1536.0,landscape,c.1845,William Turner,1845
8.03,7194.jpg,1.0,0.0,Romanticism,The Voyage of Life: Youth,wikiart,503293.0,1087.0,1600.0,allegorical painting,1842,Thomas Cole,1842
9.46,5530.jpg,1.0,0.0,Romanticism,Portrait of Don Francisco de Borja Tellez Giron,wikipedia,1480815.0,1567.0,1108.0,portrait,c.1816,Francisco Goya,1816
2.79,46382.jpg,0.0,0.0,Impressionism,"At the Cafe, Rouen",wikiart,637357.0,1528.0,1136.0,portrait,1880,Gustave Caillebotte,1880
11.47,28737.jpg,1.0,0.0,Romanticism,Morning in the Mountains,wikiart,189878.0,1176.0,1476.0,landscape,0,Caspar David Friedrich,1870
42.93,8600.jpg,1.0,0.0,Romanticism,Dawn at Neuchatel ,wikiart,1223942.0,1090.0,1592.0,cloudscape,1866.0,John Ruskin,1866
51.18,43994.jpg,0.0,1.0,Impressionism,El puente de Metlac,wikiart,593333.0,1197.0,1449.0,landscape,1881.0,Jose Maria Velasco Gomez,1881
1.6,85387.jpg,1.0,0.0,Romanticism,Self-Portrait with a Black Dog,wikiart,464155.0,1200.0,1445.0,self-portrait,1841,Gustave Courbet,1841
36.88,23402.jpg,1.0,0.0,Romanticism,Loading Provisions off the Crimean Coast,wikiart,321847.0,1067.0,1625.0,landscape,1876,Ivan Aivazovsky,1876
11.04,16595.jpg,1.0,0.0,Romanticism,The Bag-Piper ,wikiart,349727.0,1536.0,1128.0,portrait,1813,David Wilkie,1813
5.41,37122.jpg,0.0,0.0,Impressionism,Gustave Moreau,wikiart,329419.0,1798.0,963.0,portrait,1868,Edgar Degas,1868
99.31,56229.jpg,1.0,1.0,Romanticism,Sevastopol,wikiart,261308.0,1065.0,1625.0,marina,1852,Ivan Aivazovsky,1852
60.4,56416.jpg,0.0,1.0,Impressionism,From Drøbaksundet,wikiart,491360.0,1081.0,1600.0,landscape,1923.0,Karl Edvard Diriks,1923
60.48,102263.jpg,1.0,1.0,Romanticism,Waves Breaking on a Beach,wikiart,194716.0,1126.0,1536.0,sketch and study,1845,William Turner,1845
75.64,95107.jpg,1.0,1.0,Romanticism,Boy Opening a Gate for Sheep,wikiart,213483.0,1127.0,1534.0,landscape,0,David Cox,1870
2.66,99869.jpg,1.0,0.0,Romanticism,Poor Lisa,wikiart,1003207.0,1440.0,1200.0,literary painting,1827,Orest Kiprensky,1827
30.11,57985.jpg,0.0,0.0,Impressionism,Woods at Mimizan,wikiart,414845.0,1439.0,1200.0,landscape,0,Winston Churchill,1870
8.78,52631.jpg,1.0,0.0,Romanticism,The Lonely Tower ,wikiart,404302.0,1122.0,1536.0,landscape,1879.0,Samuel Palmer,1879
99.04,57209.jpg,1.0,1.0,Romanticism,Paul Alexis  Reading a Manuscript to Emile Zola  ,wikiart,350219.0,1177.0,1464.0,portrait,c.1870,Paul Cezanne,1870
13.19,53566.jpg,1.0,0.0,Romanticism,Joan of Arc Kisses the Sword of Liberation,wikiart,251076.0,1400.0,1228.0,history painting,1863,Dante Gabriel Rossetti,1863
29.49,37284.jpg,1.0,0.0,Romanticism,Pencerrig ,wikiart,174444.0,1119.0,1536.0,cloudscape,1776.0,Thomas Jones,1776
66.67,18598.jpg,1.0,1.0,Romanticism,Ships in a Storm  ,wikiart,248235.0,1073.0,1600.0,marina,1860,Ivan Aivazovsky,1860
38.93,17056.jpg,1.0,0.0,Romanticism,Pont-y-Pair,wikiart,197939.0,1117.0,1536.0,landscape,1799.0,Thomas Girtin,1799
5.09,40811.jpg,1.0,0.0,Romanticism,Romeo and Juliet,wikiart,220793.0,1600.0,1072.0,literary painting,1884.0,Frank Dicksee,1884
94.7,88112.jpg,1.0,1.0,Romanticism,"A Welsh Funeral, Betwys-y-Coed ",wikiart,350503.0,1116.0,1536.0,genre painting,1850.0,David Cox,1850
5.08,97301.jpg,1.0,0.0,Romanticism,The Garden of Eden,wikiart,283061.0,1116.0,1536.0,religious painting,1821,John Martin,1821
48.34,30753.jpg,1.0,0.0,Romanticism,A Church (Possibly at Wrexham),wikiart,209139.0,1130.0,1516.0,landscape,0,David Cox,1870
11.42,43173.jpg,1.0,0.0,Romanticism,Nominor Leo,wikipedia,1562909.0,1170.0,1464.0,animal painting,1883,Jean-Leon Gerome,1883
45.55,16142.jpg,1.0,0.0,Romanticism,Twilight at seaside,wikiart,161913.0,1160.0,1476.0,landscape,1819,Caspar David Friedrich,1819
3.17,8592.jpg,1.0,0.0,Romanticism,The Lady of Shalott,wikipedia,515703.0,1141.0,1500.0,,1888,John William Waterhouse,1888
13.54,33317.jpg,0.0,0.0,Impressionism,El valle de México,wikiart,253248.0,1069.0,1600.0,landscape,1892.0,Jose Maria Velasco Gomez,1892
69.25,78484.jpg,0.0,1.0,Impressionism,The Lake for Miniature Yachts,wikiart,605544.0,1068.0,1600.0,genre painting,1888,William Merritt Chase,1888
83.36,68190.jpg,0.0,1.0,Impressionism,September Morning,wikiart,327314.0,1121.0,1523.0,landscape,1887,Alfred Sisley,1887
17.99,12985.jpg,0.0,0.0,Impressionism,Before the Performance,wikiart,329050.0,1067.0,1600.0,genre painting,0,Edgar Degas,1870
2.98,89041.jpg,0.0,0.0,Impressionism,Two Dancers at Rest,wikiart,521301.0,1067.0,1600.0,genre painting,0,Edgar Degas,1870
63.71,69608.jpg,1.0,1.0,Romanticism,"Reclining Odalisque or, Woman with a Parakeet",wikiart,483975.0,1067.0,1600.0,nude painting (nu),1827,Eugene Delacroix,1827
1.8,54048.jpg,0.0,0.0,Impressionism,Three Peasant Women,wikiart,360095.0,1067.0,1600.0,portrait,1890,Camille Pissarro,1890
37.64,21918.jpg,0.0,0.0,Impressionism,Russian Dancers,wikiart,449295.0,1067.0,1600.0,genre painting,c.1899,Edgar Degas,1899
8.36,14225.jpg,0.0,0.0,Impressionism,The stroll,wikiart,341645.0,1067.0,1600.0,portrait,1880,Edouard Manet,1880
99.17,17701.jpg,0.0,1.0,Impressionism,Woman Drying Herself,wikiart,337205.0,1067.0,1600.0,nude painting (nu),1886,Edgar Degas,1886
30.8,33421.jpg,0.0,0.0,Impressionism,The Children,wikiart,341270.0,1067.0,1600.0,sketch and study,0,Pierre-Auguste Renoir,1870
6.19,41845.jpg,0.0,0.0,Impressionism,Landscape with a Donkey,wikiart,498593.0,1067.0,1600.0,landscape,0,Camille Pissarro,1870
66.03,24428.jpg,0.0,1.0,Impressionism,Autumn Landscape,wikiart,399520.0,1076.0,1584.0,landscape,0,Robert Julian Onderdonk,1870
59.93,72663.jpg,0.0,1.0,Impressionism,"Evening Near Jackson, Southwest Texas",wikiart,494825.0,1065.0,1600.0,landscape,0,Robert Julian Onderdonk,1870
85.81,41325.jpg,1.0,1.0,Romanticism,Lear and Cordelia,wikiart,265486.0,1109.0,1536.0,literary painting,1848,Ford Madox Brown,1848
45.74,24834.jpg,1.0,0.0,Romanticism,"The Rookery, Sutton Coldfield",wikiart,177482.0,1109.0,1536.0,landscape,0,David Cox,1870
99.34,64341.jpg,1.0,1.0,Romanticism,Pencerrig ,wikiart,146630.0,1536.0,1108.0,landscape,1772.0,Thomas Jones,1772
74.54,57434.jpg,0.0,1.0,Impressionism,La Jolla Beach,wikiart,1931423.0,1200.0,1418.0,landscape,0,Guy Rose,1870
64.97,54404.jpg,0.0,1.0,Impressionism,The Luncheon of the Boating Party,wikiart,387073.0,1063.0,1600.0,genre painting,1881,Pierre-Auguste Renoir,1881
75.66,94166.jpg,1.0,1.0,Romanticism,Smolny as seen from Bolshaya Okhta,wikiart,188234.0,1108.0,1535.0,cityscape,1852,Alexey  Bogolyubov,1852
13.23,41927.jpg,0.0,0.0,Impressionism,Girl picking flowers,wikiart,268500.0,1440.0,1181.0,genre painting,0,Federico Zandomeneghi,1870
98.92,87279.jpg,1.0,1.0,Romanticism,East wall of the canyon from Inspiration Point,wikiart,333628.0,1600.0,1061.0,landscape,1871,Thomas Moran,1871
2.17,72785.jpg,1.0,0.0,Romanticism,The Outskirts of London. A View Looking towards Queen Square ,wikiart,172645.0,1105.0,1536.0,cityscape,1786.0,Thomas Jones,1786
13.66,73807.jpg,1.0,0.0,Romanticism,The Voyage of Life: Childhood (detail),wikiart,148736.0,1657.0,1024.0,landscape,0,Thomas Cole,1870
20.99,33326.jpg,1.0,0.0,Romanticism,Bathory at Pskov,wikiart,608412.0,995.0,1705.0,history painting,1872.0,Jan Matejko,1872
2.52,77460.jpg,0.0,0.0,Impressionism,Self-Portrait,wikiart,107804.0,1540.0,1101.0,self-portrait,1912.0,Thomas Hart Benton,1912
18.92,31254.jpg,1.0,0.0,Romanticism,"Boscastle, Cornwall",wikiart,290923.0,1017.0,1667.0,landscape,0,William Turner,1870
98.29,49078.jpg,0.0,1.0,Impressionism,Hanna in a Blue Dress (Portrait of the Artist's Wife),wikipedia,156106.0,1600.0,1059.0,portrait,1896.0,Georg Pauli,1896
83.61,24634.jpg,0.0,1.0,Impressionism,On the Terrace ,wikiart,365458.0,1411.0,1200.0,genre painting,1906.0,Boris Kustodiev,1906
28.36,42928.jpg,0.0,0.0,Impressionism,Landscape,wikiart,382761.0,1058.0,1600.0,landscape,0,Robert Julian Onderdonk,1870
9.65,52421.jpg,1.0,0.0,Romanticism,Rhyl Sands ,wikiart,177070.0,1102.0,1536.0,cloudscape,1836.0,David Cox,1836
42.82,74830.jpg,1.0,0.0,Romanticism,Two Figures on a Beach with a Boat,wikiart,155943.0,1101.0,1536.0,sketch and study,1845,William Turner,1845
89.71,30093.jpg,1.0,1.0,Romanticism,Self-portrait ,wikiart,455531.0,1600.0,1055.0,self-portrait,1892.0,Jan Matejko,1892
77.0,41610.jpg,0.0,1.0,Impressionism,Farmer to work,wikiart,204056.0,1054.0,1600.0,genre painting,1883,Georges Seurat,1883
8.22,85835.jpg,1.0,0.0,Romanticism,The Voyage of Life: Manhood,wikiart,325838.0,1053.0,1601.0,allegorical painting,1840,Thomas Cole,1840
42.02,84934.jpg,1.0,0.0,Romanticism,Moscow in Winter from the Sparrow Hills  ,wikiart,392072.0,1037.0,1625.0,landscape,1872,Ivan Aivazovsky,1872
64.77,73714.jpg,1.0,1.0,Romanticism,Winter Scene in Little Russia   ,wikiart,376217.0,1142.0,1475.0,genre painting,1868,Ivan Aivazovsky,1868
81.0,16264.jpg,1.0,1.0,Romanticism,Piazzetta and St Marks Venice 1835,wikiart,1233638.0,1132.0,1488.0,cityscape,0,John Ruskin,1870
20.84,78650.jpg,1.0,0.0,Romanticism,The Rock of Doom,wikiart,1297367.0,1468.0,1147.0,mythological painting,1888,Edward Burne-Jones,1888
98.03,6353.jpg,0.0,1.0,Impressionism,Le Mort du Cygne: Anna Pavlova,wikiart,145233.0,1536.0,1095.0,portrait,1911.0,John Lavery,1911
84.27,80904.jpg,0.0,1.0,Impressionism,View from my window,wikiart,945623.0,1600.0,1051.0,landscape,1905.0,Ivan Grohar,1905
9.65,74944.jpg,1.0,0.0,Romanticism,Madame Bischoffsheim,wikiart,302152.0,1564.0,1075.0,portrait,0,John Everett Millais,1870
25.61,63232.jpg,0.0,0.0,Impressionism,Autumn Sunset,wikiart,437644.0,1048.0,1600.0,landscape,1908.0,Robert Julian Onderdonk,1908
5.19,36773.jpg,0.0,0.0,Impressionism,not identified,wikiart,365698.0,1424.0,1174.0,interior,0,Henri Matisse,1870
7.73,8661.jpg,0.0,0.0,Impressionism,Barges on Pontoise,wikiart,316453.0,1163.0,1437.0,landscape,1872,Camille Pissarro,1872
64.03,83906.jpg,1.0,1.0,Romanticism,Coast Scene,wikiart,142616.0,1087.0,1536.0,landscape,0,David Cox,1870
95.14,86354.jpg,1.0,1.0,Romanticism,Copy of A. V. Copley Fielding's Loch Achray ,wikiart,1178422.0,1072.0,1552.0,landscape,1835.0,John Ruskin,1835
5.9,92679.jpg,1.0,0.0,Romanticism,Little Russian Ox Cart in Winter   ,wikiart,441482.0,1163.0,1429.0,genre painting,1866,Ivan Aivazovsky,1866
10.5,90078.jpg,1.0,0.0,Romanticism,Classical Landscape (After Poussin),wikiart,234453.0,1536.0,1081.0,landscape,0,David Cox,1870
2.24,84637.jpg,1.0,0.0,Romanticism,Crypt of Kirkstall Abbey (after J.M.W. Turner),wikiart,253982.0,1079.0,1536.0,interior,0,David Cox,1870
2.54,101747.jpg,0.0,0.0,Impressionism,Surf and Rocks,wikipedia,1388019.0,1035.0,1600.0,marina,1906,Childe Hassam,1906
98.88,101836.jpg,1.0,1.0,Romanticism,Plumage of Partridge ,wikiart,640852.0,1060.0,1562.0,sketch and study,1867.0,John Ruskin,1867
5.47,12480.jpg,0.0,0.0,Impressionism,The Glasgow Exhibition,wikiart,278297.0,1084.0,1526.0,genre painting,1888.0,John Lavery,1888
12.42,9462.jpg,0.0,0.0,Impressionism,"Keying Up, The Court Jester",wikiart,201746.0,1653.0,1000.0,genre painting,0,William Merritt Chase,1870
78.4,74367.jpg,0.0,1.0,Impressionism,The Tub,wikiart,180257.0,1652.0,1000.0,nude painting (nu),1888,Anders Zorn,1888
2.85,35376.jpg,1.0,0.0,Romanticism,The Fall of Poland ,wikiart,254228.0,969.0,1703.0,history painting,1866.0,Jan Matejko,1866
5.5,35228.jpg,0.0,0.0,Impressionism,Garden in Grez,wikiart,477451.0,1550.0,1063.0,landscape,1883,Carl Larsson,1883
5.33,51010.jpg,1.0,0.0,Romanticism,Windmill ,wikiart,235220.0,1536.0,1071.0,landscape,0,David Cox,1870
78.26,48780.jpg,0.0,1.0,Impressionism,Ready For The Ride,wikiart,211345.0,1645.0,1000.0,portrait,1877,William Merritt Chase,1877
